TOA5,CR1000_BigSky_WFork,CR1000,25170,CR1000.Std.16,CPU:WestFork_stage_cond_temp_60sec.CR1,56826,WF
TIMESTAMP,RECORD,Batt_Volt_Avg,AirTemp_Avg,H20Dist_Avg,H20Cond_Avg,H20Temp_Avg,Ct_Avg,Stage_Avg,AirTemp_SMP,H20Dist_SMP,Stage_SMP,H20Cond_SMP,Ct_SMP,H20Temp_SMP
TS,RN,Volts,Deg C,meters,mS/cm,Deg C,mS/cm,meters,Deg C,meters,meters,mS/cm,mS/cm,Deg C
,,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp,Smp,Smp,Smp,Smp
2011-12-05 07:00:00,36368,12.41,-27.6703,1.431523,0.4607275,0.01297913,0.1729222,0.6684769,-27.98361,1.433405,0.6665953,0.4606698,0.1730348,0.02462769
2011-12-05 07:30:00,36369,12.4,-27.69554,1.432397,0.4616804,0.01075999,0.1732543,0.6676026,-27.33217,1.43341,0.6665895,0.4619391,0.1734006,0.01501465
2011-12-05 08:00:00,36370,12.39,-27.97765,1.432474,0.4625232,0.009070333,0.173551,0.6675258,-27.69984,1.433286,0.666714,0.4632093,0.1737992,0.008270264
2011-12-05 08:30:00,36371,12.39,-28.11226,1.433058,0.4634885,0.01193695,0.1739464,0.6669415,-28.51393,1.431853,0.6681465,0.4643877,0.1741535,0.0007019043
2011-12-05 09:00:00,36372,12.37,-28.36561,1.43194,0.4643214,0.01340637,0.1742761,0.6680596,-28.45619,1.432022,0.6679775,0.4650209,0.1746205,0.02044678
2011-12-05 09:30:00,36373,12.37,-28.26519,1.432293,0.4652976,0.01135203,0.1746186,0.6677067,-28.64922,1.430511,0.6694885,0.4653225,0.1746205,0.01071167
2011-12-05 10:00:00,36374,12.42,-28.10355,1.431853,0.466222,0.01148834,0.1749671,0.6681466,-26.82243,1.431097,0.6689026,0.4665743,0.1750878,0.01049805
2011-12-05 10:30:00,36375,14.12,-24.41566,1.435236,0.4665629,0.01919708,0.175185,0.6647635,-23.32724,1.433564,0.6664361,0.4661688,0.1752177,0.03469849
2011-12-05 11:00:00,36376,15.3,-22.01604,1.436263,0.4670053,0.01929169,0.1753521,0.6637366,-21.22681,1.436697,0.6633033,0.4672523,0.1753497,0.01113892
2011-12-05 11:30:00,36377,15.12,-20.3213,1.437927,0.4675103,0.03144073,0.1756837,0.6620733,-19.50508,1.438707,0.6612931,0.4667787,0.1756399,0.05123901
2011-12-05 12:00:00,36378,15,-19.11946,1.436665,0.4674651,0.03763936,0.1757391,0.6633343,-19.00426,1.43241,0.6675901,0.4682583,0.1759745,0.03225708
2011-12-05 12:30:00,36379,15.03,-19.18402,1.431918,0.468232,0.03102926,0.17595,0.6680819,-18.55409,1.431747,0.6682529,0.4685182,0.1759849,0.02481079
2011-12-05 13:00:00,36380,15.09,-16.22266,1.433205,0.4684857,0.02543894,0.1759799,0.666795,-14.51523,1.431382,0.6686181,0.4683787,0.1759604,0.02719116
2011-12-05 13:30:00,36381,14.56,-14.35966,1.434116,0.4679799,0.03794963,0.1759363,0.665884,-15.04132,1.430897,0.6691024,0.4688809,0.1760907,0.0222168
2011-12-05 14:00:00,36382,14.39,-14.93164,1.430001,0.4685388,0.02048391,0.1759418,0.6699985,-14.13153,1.430496,0.6695042,0.4683881,0.1759515,0.02612305
2011-12-05 14:30:00,36383,15.04,-13.65366,1.430336,0.4687778,0.02280121,0.1760588,0.6696641,-13.4718,1.430366,0.6696336,0.4703343,0.1763212,-0.004608154
2011-12-05 15:00:00,36384,14.9,-12.73182,1.429928,0.4694883,0.02378286,0.1763371,0.6700714,-12.34027,1.431525,0.6684749,0.4687692,0.1763489,0.04782104
2011-12-05 15:30:00,36385,15.03,-11.72916,1.430788,0.4693926,0.02274424,0.1762889,0.6692123,-10.87561,1.431619,0.6683806,0.4696755,0.1761247,-0.0003051758
2011-12-05 16:00:00,36386,14.22,-11.55121,1.432514,0.4682707,0.02435608,0.1758866,0.667486,-11.96628,1.431573,0.6684268,0.4678005,0.1756493,0.01916504
2011-12-05 16:30:00,36387,13.73,-13.17109,1.431437,0.4666895,0.02208455,0.175266,0.6685631,-13.4762,1.430354,0.6696458,0.4660254,0.1749828,0.01916504
2011-12-05 17:00:00,36388,13.25,-13.69963,1.431282,0.4653988,0.01859436,0.1747408,0.6687182,-13.70502,1.429724,0.670276,0.4656877,0.1746684,0.003051758
2011-12-05 17:30:00,36389,13.1,-14.11467,1.430898,0.4645337,0.02153015,0.17445,0.6691017,-14.81647,1.432493,0.6675068,0.4633608,0.1742103,0.03884888
2011-12-05 18:00:00,36390,13.01,-15.33903,1.42808,0.4635841,0.01955007,0.1740704,0.6719192,-15.47049,1.421937,0.6780627,0.4630814,0.1740046,0.03015137
2011-12-05 18:30:00,36391,12.97,-15.54397,1.425731,0.4625488,0.01696777,0.1736518,0.6742689,-16.73276,1.430077,0.6699232,0.4620527,0.1733304,0.005249023
2011-12-05 19:00:00,36392,12.92,-17.55353,1.419014,0.4615762,0.02075755,0.1733304,0.680986,-17.91422,1.420979,0.6790214,0.4622943,0.1733508,-0.0008239746
2011-12-05 19:30:00,36393,12.87,-18.5398,1.415278,0.4624329,0.01404775,0.1735747,0.6847219,-18.3848,1.415805,0.684195,0.4629638,0.1737442,0.01147461
2011-12-05 20:00:00,36394,12.83,-18.4134,1.415853,0.4629591,0.01231486,0.1737521,0.6841463,-18.22287,1.426882,0.6731184,0.4629889,0.1737593,0.01196289
2011-12-05 20:30:00,36395,12.79,-18.7084,1.416046,0.4629562,0.008680216,0.173709,0.6839535,-19.2282,1.420209,0.6797912,0.4632685,0.173643,-0.007141113
2011-12-05 21:00:00,36396,12.75,-20.1445,1.413969,0.4632278,0.01020813,0.1738286,0.6860306,-20.37927,1.417948,0.682052,0.463267,0.1739036,0.01541138
2011-12-05 21:30:00,36397,12.7,-19.88124,1.416391,0.4634301,0.01234894,0.1739292,0.6836091,-19.77724,1.422525,0.6774751,0.4634746,0.1740484,0.0211792
2011-12-05 22:00:00,36398,12.66,-20.35057,1.4162,0.4644161,0.01121368,0.1742862,0.6838,-20.31824,1.416195,0.6838051,0.4643829,0.1741783,0.002990723
2011-12-05 22:30:00,36399,12.62,-20.10853,1.418515,0.4645368,0.01293691,0.1743514,0.6814852,-19.60504,1.423972,0.6760283,0.4640998,0.1744117,0.03225708
2011-12-05 23:00:00,36400,12.59,-19.97144,1.419747,0.4646473,0.01440837,0.17441,0.6802523,-20.52827,1.4233,0.6766999,0.4637983,0.1744113,0.04199219
2011-12-05 23:30:00,36401,12.56,-20.7476,1.420535,0.4649165,0.009701029,0.1744563,0.6794649,-20.67064,1.419053,0.6809467,0.4653234,0.174645,0.01278687
2011-12-06 00:00:00,36402,12.54,-20.79701,1.421565,0.4656103,0.008725484,0.1747053,0.6784352,-20.49986,1.428189,0.6718111,0.4662478,0.1748785,0.003051758
2011-12-06 00:30:00,36403,12.53,-20.15903,1.424612,0.4658807,0.009700521,0.1748181,0.6753874,-20.16121,1.432995,0.6670048,0.4659365,0.1747617,0.003051758
2011-12-06 01:00:00,36404,12.52,-20.42233,1.42464,0.465761,0.009214274,0.1747676,0.6753598,-20.57089,1.422218,0.6777816,0.4656343,0.1747617,0.01278687
2011-12-06 01:30:00,36405,12.51,-20.64248,1.42458,0.465562,0.006938172,0.1746664,0.6754199,-20.42902,1.427427,0.6725729,0.4653234,0.174645,0.01278687
2011-12-06 02:00:00,36406,12.5,-20.29825,1.42515,0.4653704,0.01161906,0.1746489,0.6748495,-20.28775,1.430712,0.6692874,0.465313,0.174645,0.01312256
2011-12-06 02:30:00,36407,12.5,-20.50183,1.426275,0.4653988,0.0103658,0.174645,0.6737248,-20.54248,1.425183,0.6748166,0.4653215,0.174645,0.0128479
2011-12-06 03:00:00,36408,12.49,-20.59673,1.427946,0.4653727,0.01120606,0.174645,0.6720539,-20.78502,1.434111,0.6658889,0.4653215,0.174645,0.0128479
2011-12-06 03:30:00,36409,12.49,-20.917,1.431413,0.4654561,0.00851593,0.174645,0.6685867,-21.23239,1.427077,0.6729227,0.4659173,0.174645,-0.006347656
2011-12-06 04:00:00,36410,12.49,-20.80926,1.432614,0.4655148,0.006623332,0.174645,0.6673855,-20.75636,1.438038,0.6619624,0.4662057,0.174645,-0.015625
2011-12-06 04:30:00,36411,12.49,-21.18408,1.435073,0.4654197,0.009690348,0.174645,0.6649265,-21.23239,1.429958,0.6700417,0.4658651,0.174645,-0.004669189
2011-12-06 05:00:00,36412,12.48,-21.08719,1.435989,0.4654062,0.0101237,0.174645,0.6640103,-21.14531,1.441732,0.6582683,0.4655269,0.174645,0.006225586
2011-12-06 05:30:00,36413,12.48,-21.26003,1.438426,0.4653185,0.01295319,0.174645,0.6615734,-21.18871,1.442568,0.6574321,0.4654739,0.174645,0.00793457
2011-12-06 06:00:00,36414,12.48,-21.06266,1.43899,0.465324,0.0130127,0.1746478,0.6610103,-20.92812,1.43947,0.66053,0.4651682,0.1746496,0.01818848
2011-12-06 06:30:00,36415,12.48,-21.08006,1.440653,0.465274,0.01415202,0.1746422,0.6593466,-20.71289,1.443929,0.6560706,0.4660622,0.1746453,-0.01098633
2011-12-06 07:00:00,36416,12.48,-21.14453,1.439668,0.4653541,0.01081746,0.1746335,0.6603317,-21.46591,1.437934,0.6620655,0.4654818,0.1746452,0.00769043
2011-12-06 07:30:00,36417,12.48,-20.92106,1.440242,0.4652939,0.01375732,0.1746452,0.6597575,-20.61339,1.437483,0.6625167,0.4651885,0.1746452,0.01715088
2011-12-06 08:00:00,36418,12.48,-20.65147,1.440371,0.4653441,0.01214193,0.1746452,0.6596287,-20.98616,1.433539,0.6664605,0.4655225,0.1746452,0.006378174
2011-12-06 08:30:00,36419,12.48,-21.28008,1.440481,0.4653836,0.01152903,0.1746529,0.6595184,-21.13075,1.440813,0.6591872,0.4652282,0.1746452,0.01586914
2011-12-06 09:00:00,36420,12.47,-20.95814,1.44004,0.4655555,0.008998617,0.1746879,0.6599594,-21.00061,1.440224,0.6597761,0.4657801,0.1746452,-0.001922607
2011-12-06 09:30:00,36421,12.48,-20.6782,1.4385,0.4654808,0.01274058,0.1747035,0.6615002,-20.65633,1.440245,0.6597546,0.4652112,0.1746452,0.01641846
2011-12-06 10:00:00,36422,12.51,-20.24353,1.4394,0.4655376,0.009742737,0.1746899,0.6605998,-19.27574,1.436465,0.663535,0.4653077,0.1746452,0.01330566
2011-12-06 10:30:00,36423,13.23,-17.44646,1.441481,0.4653845,0.01782227,0.1747263,0.6585186,-16.3923,1.445569,0.654431,0.4646718,0.1747071,0.03918457
2011-12-06 11:00:00,36424,14.62,-15.07407,1.435708,0.4650586,0.02864736,0.1747299,0.6642922,-14.26932,1.421353,0.6786464,0.46531,0.1749489,0.03933716
2011-12-06 11:30:00,36425,14.94,-12.96113,1.430792,0.4653531,0.03760376,0.1749447,0.6692076,-11.93097,1.420913,0.6790872,0.4651315,0.1749147,0.04217529
2011-12-06 12:00:00,36426,14.81,-11.54822,1.422066,0.464814,0.03846131,0.174752,0.6779338,-11.44263,1.419304,0.680696,0.464768,0.1747926,0.04342651
2011-12-06 12:30:00,36427,14.85,-11.25474,1.417381,0.4646806,0.03018595,0.1746058,0.6826189,-10.73877,1.41533,0.6846696,0.4641217,0.1744872,0.03805542
2011-12-06 13:00:00,36428,14.9,-9.454361,1.419393,0.4642582,0.02876434,0.1744304,0.6806072,-8.385071,1.425602,0.6743983,0.4635609,0.174328,0.04251099
2011-12-06 13:30:00,36429,14.27,-8.097174,1.422255,0.4632912,0.0447403,0.1742522,0.6777443,-8.434662,1.423499,0.6765007,0.4626998,0.1741616,0.05612183
2011-12-06 14:00:00,36430,14.13,-7.849061,1.421771,0.4629607,0.03317261,0.173994,0.6782284,-7.282288,1.423635,0.6763654,0.4640347,0.1739851,-0.002410889
2011-12-06 14:30:00,36431,14.83,-6.464194,1.424868,0.4622837,0.02788289,0.1736784,0.6751322,-5.860962,1.424467,0.6755326,0.4619087,0.1735326,0.0274353
2011-12-06 15:00:00,36432,14.64,-5.667931,1.426812,0.4611948,0.02630717,0.1732512,0.6731878,-5.697906,1.424902,0.6750982,0.4620531,0.1730993,-0.01477051
2011-12-06 15:30:00,36433,14.89,-5.509089,1.427599,0.4596609,0.03344116,0.172757,0.6724012,-5.272247,1.429996,0.6700037,0.4592275,0.172519,0.02688599
2011-12-06 16:00:00,36434,14.35,-5.296828,1.427603,0.4579967,0.03060913,0.1720991,0.6723964,-5.393677,1.424722,0.6752781,0.4567663,0.1717066,0.03671265
2011-12-06 16:30:00,36435,13.78,-5.715051,1.427115,0.4565138,0.03039093,0.1715394,0.6728847,-5.96756,1.42715,0.6728498,0.4558367,0.1712545,0.02770996
2011-12-06 17:00:00,36436,13.3,-6.291487,1.427075,0.4550162,0.02728068,0.1709413,0.6729246,-6.618744,1.426398,0.6736021,0.4537639,0.170697,0.04721069
2011-12-06 17:30:00,36437,13.2,-6.726021,1.427131,0.45385,0.02777201,0.1705086,0.6728687,-6.989288,1.428367,0.6716325,0.4537754,0.1703704,0.01803589
2011-12-06 18:00:00,36438,13.14,-7.307525,1.427348,0.4533611,0.02381439,0.1702802,0.6726515,-7.632446,1.426641,0.6733594,0.4531685,0.1703835,0.03930664
2011-12-06 18:30:00,36439,13.1,-7.704465,1.427383,0.4531217,0.02554576,0.1702099,0.6726167,-7.935333,1.426812,0.673188,0.4529647,0.170152,0.02563477
2011-12-06 19:00:00,36440,13.07,-8.412402,1.427904,0.452985,0.0253123,0.1701559,0.6720952,-10.03156,1.431958,0.6680417,0.4525896,0.170152,0.03808594
2011-12-06 19:30:00,36441,13.05,-10.46252,1.428296,0.4529075,0.02887573,0.1701672,0.6717038,-12.07028,1.43031,0.6696894,0.4529503,0.1701833,0.02886963
2011-12-06 20:00:00,36442,13.02,-12.92521,1.427576,0.4530736,0.02613627,0.1701985,0.6724241,-13.38339,1.428659,0.6713405,0.4530382,0.1702166,0.02890015
2011-12-06 20:30:00,36443,12.99,-12.81114,1.427008,0.4534769,0.01909536,0.1702702,0.6729922,-11.91757,1.427795,0.6722051,0.4542904,0.1706001,0.02124023
2011-12-06 21:00:00,36444,12.97,-11.75823,1.427915,0.4543985,0.02420654,0.1706743,0.6720849,-13.51535,1.428296,0.6717035,0.4546831,0.1707171,0.01855469
2011-12-06 21:30:00,36445,12.95,-13.15533,1.428109,0.4544952,0.02511546,0.1707209,0.6718908,-13.91287,1.428177,0.6718231,0.4549355,0.1707171,0.01022339
2011-12-06 22:00:00,36446,12.93,-13.38726,1.428039,0.4553578,0.02374318,0.1710293,0.6719611,-14.36206,1.427912,0.6720876,0.4556419,0.1712074,0.02999878
2011-12-06 22:30:00,36447,12.91,-14.53995,1.427743,0.4559574,0.01996511,0.1712115,0.6722569,-15.32431,1.427198,0.6728017,0.4565463,0.1712143,0.0008239746
2011-12-06 23:00:00,36448,12.89,-15.20278,1.427648,0.4559857,0.01938527,0.1712155,0.6723521,-15.64075,1.427293,0.6727068,0.4553142,0.1712205,0.04196167
2011-12-06 23:30:00,36449,12.87,-15.22809,1.427236,0.4563732,0.018573,0.1713517,0.6727636,-15.19635,1.426581,0.6734194,0.4576303,0.1716795,0.005950928
2011-12-07 00:00:00,36450,12.85,-14.95854,1.427091,0.4572206,0.02077433,0.171695,0.6729088,-14.52121,1.4265,0.6734998,0.458576,0.1719258,-0.003509521
2011-12-07 00:30:00,36451,12.84,-14.314,1.426974,0.4576068,0.02408244,0.1718779,0.6730262,-13.89337,1.427256,0.6727436,0.4573399,0.1717963,0.0256958
2011-12-07 01:00:00,36452,12.82,-13.12151,1.426825,0.457663,0.02399699,0.1718981,0.6731748,-12.9097,1.427033,0.6729668,0.4573941,0.1719119,0.0340271
2011-12-07 01:30:00,36453,12.81,-12.68617,1.427288,0.4579954,0.02348378,0.172017,0.6727123,-12.70673,1.427589,0.6724105,0.4580788,0.1720165,0.02069092
2011-12-07 02:00:00,36454,12.8,-12.13604,1.428125,0.4580916,0.02448883,0.1720646,0.6718748,-11.8233,1.42903,0.6709695,0.4580427,0.1721102,0.03005981
2011-12-07 02:30:00,36455,12.79,-12.74642,1.42826,0.4580449,0.02827555,0.1720905,0.6717396,-13.46838,1.428426,0.6715742,0.4571401,0.1719936,0.04953003
2011-12-07 03:00:00,36456,12.78,-13.00841,1.428356,0.4581594,0.02535451,0.1721,0.6716441,-12.56998,1.428941,0.6710589,0.4586355,0.1721097,0.0105896
2011-12-07 03:30:00,36457,12.76,-13.07158,1.428947,0.4582051,0.02486776,0.1721117,0.671053,-13.63156,1.428951,0.6710485,0.4580413,0.1721097,0.03005981
2011-12-07 04:00:00,36458,12.74,-14.02962,1.428975,0.4584682,0.02178497,0.1721751,0.6710253,-13.70175,1.431682,0.6683179,0.4586807,0.1721267,0.0105896
2011-12-07 04:30:00,36459,12.72,-15.28756,1.428755,0.4584064,0.0227651,0.1721631,0.6712446,-15.58081,1.429401,0.6705986,0.4584252,0.1721434,0.02041626
2011-12-07 05:00:00,36460,12.7,-15.94983,1.428991,0.458524,0.01847229,0.1721581,0.6710085,-16.30716,1.427384,0.6726155,0.4592424,0.1723809,0.01437378
2011-12-07 05:30:00,36461,12.67,-16.53822,1.428761,0.4583348,0.01754049,0.1720764,0.6712385,-16.379,1.428154,0.6718456,0.4580064,0.1719449,0.01681519
2011-12-07 06:00:00,36462,12.65,-16.72535,1.429096,0.4580186,0.01776021,0.1719602,0.6709037,-16.94675,1.42948,0.6705199,0.4579565,0.1719723,0.02084351
2011-12-07 06:30:00,36463,12.64,-17.09303,1.429201,0.4580352,0.01929118,0.171984,0.6707993,-17.39195,1.43114,0.6688596,0.4582568,0.1719798,0.01165771
2011-12-07 07:00:00,36464,12.62,-17.25504,1.428458,0.4582634,0.0171819,0.1720455,0.6715416,-17.26219,1.429568,0.6704323,0.4579957,0.1721052,0.03115845
2011-12-07 07:30:00,36465,12.61,-17.24944,1.426941,0.4585412,0.01426036,0.1721163,0.6730586,-17.27298,1.427602,0.6723981,0.4583454,0.1721247,0.02139282
2011-12-07 08:00:00,36466,12.6,-17.07527,1.427508,0.4587352,0.01426036,0.1721891,0.6724923,-16.96503,1.426524,0.6734762,0.4592653,0.1722466,0.001922607
2011-12-07 08:30:00,36467,12.58,-16.54753,1.42678,0.4588474,0.0153951,0.1722442,0.6732197,-15.89874,1.426578,0.673422,0.4586549,0.1722409,0.02139282
2011-12-07 09:00:00,36468,12.57,-15.62657,1.427494,0.4591853,0.01377309,0.1723525,0.672506,-15.28775,1.427299,0.6727005,0.4595004,0.1724465,0.01165771
2011-12-07 09:30:00,36469,12.58,-14.7728,1.427799,0.459271,0.01786448,0.1724316,0.6722004,-14.41248,1.427773,0.6722267,0.4591364,0.1724143,0.02075195
2011-12-07 10:00:00,36470,12.63,-13.35145,1.428745,0.4592097,0.02367757,0.1724753,0.6712549,-12.81375,1.428272,0.6717274,0.4589016,0.1725044,0.0362854
2011-12-07 10:30:00,36471,12.77,-11.57522,1.429414,0.4592608,0.02479045,0.1725073,0.6705858,-10.81073,1.429836,0.6701635,0.4589262,0.1724674,0.03225708
2011-12-07 11:00:00,36472,12.96,-9.886671,1.430044,0.4591788,0.02970785,0.172533,0.6699557,-9.619385,1.42915,0.6708494,0.4593659,0.1725475,0.02484131
2011-12-07 11:30:00,36473,13.04,-8.958841,1.430087,0.4588874,0.02814433,0.1724055,0.669913,-8.463531,1.431297,0.6687032,0.4590399,0.1723652,0.0196228
2011-12-07 12:00:00,36474,13.19,-7.802366,1.430684,0.4584794,0.0312444,0.1722877,0.6693161,-7.164001,1.430859,0.6691411,0.4582389,0.1722325,0.03430176
2011-12-07 12:30:00,36475,13.3,-6.951564,1.430706,0.4581424,0.03535563,0.1722082,0.6692941,-6.526062,1.430598,0.6694022,0.4574188,0.1720792,0.04785156
2011-12-07 13:00:00,36476,13.3,-6.222663,1.431395,0.4572208,0.03446706,0.1718516,0.668605,-5.836487,1.431457,0.6685426,0.4570376,0.1717071,0.02783203
2011-12-07 13:30:00,36477,13.37,-5.560513,1.432179,0.4565689,0.03443604,0.1716063,0.6678206,-4.88855,1.433993,0.6660068,0.4562497,0.1714748,0.03341675
2011-12-07 14:00:00,36478,13.38,-4.968496,1.432888,0.4554228,0.03293253,0.1711583,0.6671123,-4.667542,1.432601,0.667399,0.45506,0.1709642,0.02783203
2011-12-07 14:30:00,36479,13.44,-4.432215,1.433013,0.4541095,0.03240306,0.1706588,0.6669865,-4.247528,1.432729,0.6672711,0.4538233,0.170487,0.0267334
2011-12-07 15:00:00,36480,13.53,-4.376708,1.432947,0.4531473,0.03302155,0.1703041,0.6670532,-4.340881,1.43248,0.6675198,0.4522811,0.1700171,0.03640747
2011-12-07 15:30:00,36481,13.39,-4.29335,1.432144,0.4519677,0.03917135,0.1699303,0.6678561,-4.271484,1.431673,0.6683271,0.4510505,0.1695545,0.03640747
2011-12-07 16:00:00,36482,13.19,-4.332182,1.432454,0.4511117,0.03463745,0.1695574,0.6675462,-4.377563,1.432382,0.6676176,0.4507877,0.1695654,0.04614258
2011-12-07 16:30:00,36483,13.13,-4.481882,1.432749,0.4504708,0.02929332,0.1692563,0.6672509,-4.427002,1.432251,0.6677493,0.4498818,0.1691152,0.03640747
2011-12-07 17:00:00,36484,13.04,-4.647699,1.432786,0.4502016,0.02704976,0.1691299,0.667214,-4.798279,1.433243,0.6667567,0.4499392,0.1691518,0.03775024
2011-12-07 17:30:00,36485,12.96,-5.64947,1.432781,0.4497676,0.0278951,0.1689764,0.6672184,-6.330109,1.4331,0.6668998,0.4494877,0.1686968,0.01235962
2011-12-07 18:00:00,36486,12.85,-6.546569,1.432864,0.4489042,0.03206482,0.1686988,0.6671356,-6.574554,1.432443,0.6675564,0.449048,0.1686969,0.02706909
2011-12-07 18:30:00,36487,12.8,-6.48227,1.433449,0.4491792,0.03032328,0.1687825,0.6665514,-6.742798,1.433967,0.6660334,0.4488406,0.168845,0.04721069
2011-12-07 19:00:00,36488,12.76,-5.88367,1.432961,0.4496349,0.02744649,0.1689215,0.667039,-6.167511,1.430571,0.6694292,0.4503281,0.1689668,0.008331299
2011-12-07 19:30:00,36489,12.74,-5.619967,1.433471,0.4498906,0.02323456,0.1689702,0.6665286,-5.658112,1.431935,0.6680651,0.4500657,0.1689776,0.01803589
2011-12-07 20:00:00,36490,12.72,-5.626419,1.432679,0.4498021,0.02598928,0.1689679,0.6673207,-5.414642,1.432586,0.6674136,0.4497452,0.1689667,0.027771
2011-12-07 20:30:00,36491,12.71,-5.564611,1.433043,0.4502592,0.03166046,0.1692035,0.6669571,-5.82077,1.433478,0.666522,0.4506714,0.1694244,0.0375061
2011-12-07 21:00:00,36492,12.71,-5.977277,1.43319,0.4510216,0.02582499,0.1694241,0.66681,-6.00415,1.432986,0.6670138,0.4512549,0.1694241,0.01803589
2011-12-07 21:30:00,36493,12.7,-7.494399,1.434267,0.4509444,0.02858175,0.1694262,0.665733,-8.323761,1.432659,0.6673406,0.4506888,0.1694309,0.0375061
2011-12-07 22:00:00,36494,12.69,-8.820322,1.433871,0.4511176,0.02521973,0.1694534,0.6661285,-9.374939,1.433744,0.6662561,0.4509798,0.169457,0.03012085
2011-12-07 22:30:00,36495,12.69,-9.625428,1.433292,0.4511735,0.0273112,0.169498,0.666708,-9.923309,1.433234,0.6667655,0.4516573,0.1694576,0.007629395
2011-12-07 23:00:00,36496,12.68,-9.874856,1.432711,0.4512276,0.02779388,0.1695237,0.6672882,-9.618195,1.433083,0.6669173,0.4510738,0.1694776,0.02880859
2011-12-07 23:30:00,36497,12.67,-9.692897,1.432961,0.4516065,0.02758128,0.1696637,0.6670387,-9.625153,1.432081,0.6679186,0.4517223,0.1697222,0.02890015
2011-12-08 00:00:00,36498,12.67,-9.585371,1.432599,0.4517718,0.02695058,0.1697187,0.6674012,-9.377228,1.432755,0.667245,0.4523084,0.1697226,0.009460449
2011-12-08 00:30:00,36499,12.67,-9.083908,1.432453,0.4517873,0.02792257,0.1697355,0.6675466,-8.992889,1.432815,0.6671849,0.4520171,0.169833,0.02890015
2011-12-08 01:00:00,36500,12.66,-9.038321,1.433003,0.4521328,0.02857107,0.1698726,0.666997,-9.336456,1.432866,0.6671343,0.4526085,0.169945,0.01916504
2011-12-08 01:30:00,36501,12.66,-9.880972,1.434101,0.4521812,0.02694906,0.1698725,0.6658987,-10.61337,1.435276,0.664724,0.4523122,0.1698338,0.01916504
2011-12-08 02:00:00,36502,12.65,-10.85515,1.434075,0.451929,0.02403056,0.1697448,0.6659251,-11.58524,1.433596,0.6664044,0.4520161,0.1697226,0.01916504
2011-12-08 02:30:00,36503,12.65,-12.3171,1.434324,0.4516129,0.02192485,0.1696023,0.6656764,-13.05939,1.435405,0.6645951,0.4509017,0.1695233,0.03860474
2011-12-08 03:00:00,36504,12.64,-12.80311,1.434109,0.4516664,0.01866404,0.1695855,0.6658908,-13.35562,1.436538,0.6634622,0.4511847,0.1695571,0.03216553
2011-12-08 03:30:00,36505,12.63,-14.32385,1.434555,0.45127,0.02328949,0.1694888,0.6654447,-14.76843,1.433599,0.666401,0.4515829,0.1695586,0.01904297
2011-12-08 04:00:00,36506,12.62,-14.75794,1.43473,0.4514797,0.02069193,0.1695383,0.6652697,-14.88843,1.433266,0.666734,0.4522192,0.1695912,0.000793457
2011-12-08 04:30:00,36507,12.61,-14.71189,1.434257,0.451702,0.01788991,0.1695901,0.6657425,-14.83817,1.436323,0.6636771,0.4512527,0.1695923,0.03302002
2011-12-08 05:00:00,36508,12.6,-14.85005,1.434458,0.4515655,0.02289073,0.1695954,0.6655423,-15.41498,1.434718,0.6652817,0.4520714,0.1695954,0.006072998
2011-12-08 05:30:00,36509,12.6,-15.74555,1.434459,0.4516152,0.0217804,0.1696015,0.665541,-16.55453,1.43542,0.6645801,0.452405,0.1696122,-0.003509521
2011-12-08 06:00:00,36510,12.59,-16.7087,1.434293,0.4517663,0.0186381,0.1696227,0.6657068,-16.37872,1.433003,0.666997,0.451221,0.1696258,0.03704834
2011-12-08 06:30:00,36511,12.58,-17.33261,1.434594,0.4518165,0.018308,0.1696379,0.6654056,-17.17514,1.430779,0.669221,0.4514895,0.1696547,0.03067017
2011-12-08 07:00:00,36512,12.57,-17.86103,1.434852,0.4520178,0.0164032,0.1696919,0.6651475,-18.57089,1.432665,0.6673349,0.4521433,0.1697955,0.02139282
2011-12-08 07:30:00,36513,12.56,-17.90662,1.435402,0.4527066,0.01507161,0.1699354,0.6645982,-19.18784,1.438642,0.6613579,0.4527812,0.1699249,0.01165771
2011-12-08 08:00:00,36514,12.55,-19.5185,1.434926,0.4533462,0.01257121,0.1701472,0.6650736,-19.26909,1.437448,0.6625521,0.4533892,0.1701569,0.01199341
2011-12-08 08:30:00,36515,12.54,-19.79328,1.435642,0.4534613,0.009981791,0.170161,0.6643583,-20.01413,1.434374,0.6656256,0.4530412,0.1701787,0.02545166
2011-12-08 09:00:00,36516,12.53,-19.92302,1.435129,0.4534836,0.01208191,0.1701932,0.6648709,-20.5773,1.437586,0.6624141,0.4538497,0.1702006,0.0006103516
2011-12-08 09:30:00,36517,12.54,-20.39154,1.434859,0.4539944,0.01570943,0.1704261,0.665141,-20.17921,1.435831,0.6641686,0.4547925,0.1706881,0.01239014
2011-12-08 10:00:00,36518,12.59,-19.2455,1.43478,0.4547369,0.01412811,0.1706869,0.6652195,-18.11079,1.434925,0.6650745,0.455372,0.1706881,-0.006713867
2011-12-08 10:30:00,36519,15.13,-16.85638,1.438062,0.4549217,0.02008616,0.170824,0.6619381,-15.90921,1.435283,0.6647171,0.4553787,0.1710773,0.0272522
2011-12-08 11:00:00,36520,15.11,-13.53137,1.439555,0.4552825,0.02597758,0.1710265,0.6604452,-11.80408,1.440821,0.659179,0.4544975,0.170974,0.04730225
